id	group	start time	end time	duration	pressed back	attention check	age	gender	movie enthusiast	treatment1	movie order1	movie familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	movie order2	movie familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	movie order3	movie familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison movie 1	comparison movie 2	comparison diversity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
89604	('Group1=', 1, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-01-23 17:48:48.037791	2022-01-23 17:54:13.489199	325,451408	False	2	26-35	male	5	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	heard, seen, heard, seen, seen, seen, seen,	6	3	2	3	5	5	more	1,1,1,1,1,1,1	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	never, seen, seen, heard, never, heard, heard,	6	4	4	2	4	4	more	0,0,0,1,1,1,1	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	seen, seen, heard, seen, never, seen, heard,	6	5	4	1	4	5	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	1	0	109,076885	56,285871	38,266054	10,081346	62,198632	20,605412	15,403415	13,275133	4	3	1	image, genre, plot, year	I considered how some of the posters looked and then when I knew about the movie to determine the diversity of the list. In all but one case, they were very diverse and offered a different experience.	Nothing I can think of
47779	('Group1=', 1, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2021-12-16 09:13:18.013424	2021-12-16 09:19:13.320928	355,307504	False	2	36-45	female	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, seen, seen, seen, heard, seen, heard,	3	3	3	4	4	5	exactly	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	heard, seen, never, seen, seen, heard, heard,	3	4	4	3	3	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	heard, heard, seen, seen, seen, seen, never,	3	3	3	4	4	3	exactly	0,0,0,0,0,0,0	The Avengers	Monsters Inc.	4	0	58,266548	52,158478	35,382315	8,400358	126,422691	39,60699	13,826425	21,096765	3	4	3	actors, image, genre, title, runtime, year, plot	SIMPLY TO MOVIE NAME,MOVIE TWEETS AND COMMENTS TO SEE ONE THAT IS BASED HORROR MOVIES WE KNOWN AS ALREADY 	GOOD AND NICE
68992	(Group1=, 1, , Group2=, 1, , Group3=, 2, ComparisonGroup=, 2)	2022-01-13 13:14:24.930333	2022-01-13 13:20:33.047564	368,117231	False	2	36-45	female	5	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, seen, seen, seen, heard, heard, seen,	1	2	2	4	4	5	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	never, seen, seen, heard, heard, seen, seen,	1	5	5	1	2	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	never, seen, heard, never, heard, seen, heard,	1	4	4	2	5	5	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	2	0	74,544185	56,902911	33,016232	6,375133	72,063302	91,439813	23,172413	10,48713	4	3	2	genre, plot, image, title, actors, year, runtime	I think that I based whether or not the movies were diverse based on the genre. The first selection, for instance, provided all Batman movies, and even though I think that there is a clear version that is better than the others, the genre is basically the same. 	
28469	('Group1=', 1, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-01-10 14:56:18.954442	2022-01-10 15:02:59.681771	400,727329	False	2	26-35	male	5	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, heard, seen, seen, heard, heard, seen,	6	3	3	5	5	5	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	seen, heard, seen, seen, heard, seen, seen,	6	5	5	3	5	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	seen, heard, heard, never, never, seen, heard,	6	5	5	3	5	5	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	3	0	48,616451	32,298547	116,743316	5,945365	149,107458	28,403288	11,346807	8,138202	5	5	1	genre	I used genre as the main criteria when determining if the movies in the list were diverse.	
71311	('Group1=', 1, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 2)	2021-12-20 13:53:50.315052	2021-12-20 14:02:00.674135	490,359083	False	2	36-45	female	3	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	never, seen, heard, heard, seen, seen, seen,	6	1	1	5	4	3	exactly	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	heard, seen, heard, seen, heard, seen, seen,	6	4	3	2	4	3	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	seen, seen, seen, never, heard, seen, seen,	6	4	4	2	3	3	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	2	0	122,626247	95,038718	66,657992	13,868675	104,146988	55,206876	12,402351	20,139538	4	4	2	genre, plot, year, actors	Movie lists are more diverse if they contain multiple genres, with dissimilar storylines, actors, time period, plot, etc. They have different 'feel' and I would expect varying experiences and moods.	I prefer TV series to movies.
55250	('Group1=', 1, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 3)	2021-12-16 08:45:51.617367	2021-12-16 09:00:12.868337	861,25097	False	2	36-45	female	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	never, seen, seen, seen, seen, seen, seen,	5	3	4	4	3	4	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	Pulp Fiction, Terminator 2: Judgment Day, Fight Club, The Godfather, Mad Max: Fury Road, Raiders of the Lost Ark, The Imitation Game	seen, seen, seen, seen, heard, seen, seen,	5	3	4	4	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	seen, seen, heard, never, never, seen, never,	5	3	4	4	3	4	more	0,0,0,0,0,0,0	The Lord of the Rings: The Two Towers	2001: A Space Odyssey	4	1	160,257772	367,776032	64,304245	31,65101	78,579154	113,334416	17,441199	27,721744	3	4	4	actors, title, image, genre, year, runtime, plot	I USED TO SEE THE MOVIE MANY MORE TIMES I LIKE THE MOVIE. IT IS VERY ENTERTIMENT.	NOTHING
17665	('Group1=', 1, ', Group2=', 2, ', Group3=', 2, 'ComparisonGroup=', 2)	2021-12-21 18:17:48.479812	2021-12-21 18:23:13.868668	325,388856	False	2	46-55	female	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, seen, seen, never, seen, seen, heard,	3	2	2	5	4	1	more	0,0,0,0,0,0,0	Homogenous (shuffled)	The Godfather, Pulp Fiction, Raiders of the Lost Ark, Fight Club, The Imitation Game, Mad Max: Fury Road, Terminator 2: Judgment Day	heard, seen, seen, heard, heard, seen, heard,	3	4	4	2	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	heard, heard, heard, heard, seen, seen, never,	3	5	4	2	4	4	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	1	0	59,099688	33,877955	34,482757	9,581691	120,873406	27,722186	28,728428	10,919433	4	2	4	genre	If they were if the same subject or genre. Where they all about superheroes or other subjects,	
48205	('Group1=', 1, ', Group2=', 2, ', Group3=', 2, 'ComparisonGroup=', 2)	2021-12-21 19:19:14.829994	2021-12-21 19:25:08.641607	353,811613	False	2	26-35	male	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	heard, seen, seen, seen, heard, seen, seen,	2	1	1	5	3	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	The Godfather, Pulp Fiction, Raiders of the Lost Ark, Fight Club, The Imitation Game, Mad Max: Fury Road, Terminator 2: Judgment Day	seen, heard, seen, seen, seen, seen, seen,	2	4	4	2	4	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	heard, heard, heard, seen, heard, seen, heard,	2	4	4	3	4	4	more	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	3	0	124,333221	33,313325	39,244212	12,414144	82,86372	36,646174	13,78654	11,036112	4	4	2	genre, plot	I determine if movies in a list are diverse based on whether they have the same subject matter. For example, super hero movies would tend to not be very diverse from one another	
53269	('Group1=', 1, ', Group2=', 2, ', Group3=', 2, 'ComparisonGroup=', 4)	2021-12-16 08:36:46.876164	2021-12-16 08:43:30.349843	403,473679	False	2	26-35	male	3	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	heard, seen, never, heard, heard, seen, seen,	5	3	5	4	4	3	exactly	0,0,0,0,0,0,0	Homogenous (shuffled)	The Godfather, Pulp Fiction, Raiders of the Lost Ark, Fight Club, The Imitation Game, Mad Max: Fury Road, Terminator 2: Judgment Day	seen, seen, seen, seen, heard, heard, heard,	5	4	3	4	4	3	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	Avatar, Harry Potter and the Order of the Phoenix, Monsters Inc., 2001: A Space Odyssey, The Lord of the Rings: The Two Towers, Inception, The Avengers	heard, never, heard, never, seen, never, heard,	5	4	3	4	5	4	exactly	0,0,0,0,0,0,0	The Avengers	Monsters Inc.	2	0	92,56038	40,716082	37,585701	16,365142	102,933572	73,353668	23,74833	16,088742	4	3	4	actors, title, plot, image, year, genre, runtime	It was two variable movies. The content was different. it was nice to see.he usual criteria of the Bechdel Test are (1) that at least two women are featured, (2) that these women talk to each other, and (3) that they discuss something other than a man.	good
15668	(Group1=, 1, , Group2=, 3, , Group3=, 3, ComparisonGroup=, 1)	2022-01-13 12:34:39.111878	2022-01-13 12:38:06.933303	207,821425	False	2	36-45	female	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, seen, seen, seen, heard, heard, seen,	1	1	1	5	3	2	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	never, seen, heard, seen, seen, never, heard,	1	5	5	2	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	seen, seen, seen, heard, heard, seen, heard,	1	5	5	2	4	4	more	0,0,0,0,0,0,0	Inception	The Lord of the Rings: The Two Towers	2	0	47,716836	32,73353	29,692042	6,334943	51,04286	23,037648	9,676131	7,486181	5	5	1	genre	If the movie genre was similar.  If the characters and plot were similar.  I also thought about the time period in which the movie takes place.	
77484	('Group1=', 1, ', Group2=', 3, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-01-23 18:14:15.598320	2022-01-23 18:19:25.044289	309,445969	False	2	26-35	male	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, heard, seen, seen, heard, heard, seen,	1	2	2	5	3	4	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	seen, heard, never, seen, never, heard, seen,	1	3	4	3	4	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	heard, heard, seen, heard, seen, seen, heard,	1	4	4	2	4	4	more	0,0,0,0,0,0,0	The Lord of the Rings: The Two Towers	2001: A Space Odyssey	2	0	52,495442	42,489712	46,267998	12,703857	77,668068	51,975501	10,58812	15,126286	4	4	2	genre	If they were all action movies, I don't think that is diverse, even if the settings are way different. I think diversity would be comedy mixed with action and other genres. 	Thank you
27600	('Group1=', 1, ', Group2=', 3, ', Group3=', 3, 'ComparisonGroup=', 3)	2021-12-20 13:23:24.353865	2021-12-20 13:31:31.579666	487,225801	False	2	36-45	male	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	never, seen, heard, heard, seen, seen, seen,	1	1	3	5	5	5	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	never, never, heard, seen, heard, heard, seen,	1	4	3	2	2	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	heard, seen, heard, heard, seen, never, never,	1	4	4	2	3	4	more	0,0,0,0,0,0,0	The Lord of the Rings: The Two Towers	2001: A Space Odyssey	1	0	60,83778	36,591347	43,038477	9,095843	272,208467	27,815907	15,716671	21,806594	3	3	3	genre, title, image, actors, year, runtime, plot	I choose the criteria to determine the movies are diverse by their genres and then by the actors in the movie.	none
23137	('Group1=', 1, ', Group2=', 3, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-01-10 14:50:05.523156	2022-01-10 14:58:45.504668	519,981512	False	2	36-45	male	5	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	never, seen, seen, seen, seen, seen, seen,	5	5	4	5	4	5	exactly	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	seen, never, never, heard, heard, heard, never,	5	4	5	4	5	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	seen, seen, seen, heard, seen, seen, heard,	5	5	4	5	4	5	exactly	0,0,0,0,0,0,0	Avatar	Harry Potter and the Order of the Phoenix	5	0	97,265932	56,072186	44,32744	7,919384	187,081379	48,026465	15,271003	63,817966	4	5	4	actors	No only i have seen the movies, its really enjoy the movies	good
95118	('Group1=', 1, ', Group2=', 3, ', Group3=', 3, 'ComparisonGroup=', 1)	2021-12-20 13:37:21.112774	2021-12-20 13:46:19.304250	538,191476	False	2	36-45	female	2	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	heard, seen, seen, seen, seen, seen, heard,	1	2	1	5	1	1	none	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	seen, seen, seen, seen, never, heard, seen,	1	3	3	3	2	1	none	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	seen, heard, heard, heard, seen, seen, heard,	1	3	3	2	2	2	none	0,0,0,0,0,0,0	Inception	The Lord of the Rings: The Two Towers	2	1,1	107,910894	44,805836	216,325122	33,595685	48,060068	49,180923	27,465836	10,731032	4	4	4	actors, genre, plot, image, title, year, runtime	The story line needed to be similar and so did the type, like avatar, action, drama ect.	
57660	('Group1=', 1, ', Group2=', 3, ', Group3=', 3, 'ComparisonGroup=', 1)	2021-12-16 09:22:04.129509	2021-12-16 09:31:05.005860	540,876351	False	2	46-55	male	4	Sequels	Batman Begins, The Dark Knight, The Dark Knight Rises, Batman v Superman: Dawn of Justice, Batman Returns, Batman: The Dark Knight Returns, Part 1, Batman: The Dark Knight Returns, Part 2	seen, seen, never, heard, heard, never, seen,	1	3	4	2	3	5	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	Pulp Fiction, Raiders of the Lost Ark, The Imitation Game, Terminator 2: Judgment Day, Mad Max: Fury Road, Fight Club, The Godfather	heard, seen, heard, heard, never, seen, seen,	1	3	4	2	3	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	The Lord of the Rings: The Two Towers, Inception, The Avengers, 2001: A Space Odyssey, Harry Potter and the Order of the Phoenix, Avatar, Monsters Inc.	seen, seen, seen, never, seen, seen, seen,	1	3	4	2	3	4	exactly	0,0,0,0,0,0,0	Inception	The Lord of the Rings: The Two Towers	2	0	98,596244	64,671869	42,791518	106,273675	158,575901	37,895904	12,904322	19,049871	3	4	3	actors	Baesd upon The movie title was so different and cocept of the film is may be differ from others	
